user_id,movie_id,rating
867,205,1
868,419,4
868,326,4
868,418,1
869,354,3
869,138,2
869,244,3
870,262,3
870,336,5
870,286,1
870,267,4
870,312,2
870,321,3
870,290,3
870,46,2
871,329,2
871,159,4
871,392,5
872,302,2
873,265,2
873,443,4
873,286,3
873,9,1
874,229,1
874,176,4
874,491,3
874,79,4
874,166,4
874,306,1
874,254,5
874,273,1
874,54,3
874,496,3
875,279,5
875,475,3
875,389,2
875,486,2
875,429,5
875,338,5
875,264,2
875,352,2
876,322,3
876,28,1
876,97,5
876,310,1
876,379,1
876,301,5
876,447,1
876,455,4
876,65,2
877,8,1
877,348,3
877,14,3
877,354,3
877,294,2
877,299,2
877,204,1
877,9,2
878,125,4
878,264,1
878,6,2
878,253,1
878,194,1
879,120,5
880,149,3
880,190,5
880,327,2
880,474,5
880,57,3
880,130,1
881,294,5
881,374,2
881,408,5
881,348,4
881,290,3
881,99,3
881,468,2
881,242,5
881,305,2
881,70,4
882,32,3
882,229,1
882,433,5
882,89,5
882,405,2
882,59,2
882,342,1
882,221,4
883,189,2
883,483,1
883,417,2
883,316,5
883,462,5
884,34,1
884,62,5
884,334,1
884,311,4
884,16,3
884,10,3
884,356,2
884,278,1
885,105,3
885,378,5
886,73,4
887,261,1
887,487,1
887,126,2
887,92,1
888,298,5
888,42,5
888,58,2
888,32,5
889,289,1
889,125,2
889,24,1
889,369,5
889,490,2
889,334,4
890,59,4
890,122,3
890,293,3
890,53,2
890,376,4
890,68,1
890,178,5
890,14,2
891,58,4
891,93,2
891,182,2
891,84,2
891,229,1
891,264,1
891,408,3
891,318,3
891,295,5
891,217,3
892,110,2
892,146,5
892,48,4
892,430,3
892,354,5
892,116,5
892,120,3
892,486,3
892,398,3
893,398,3
893,135,5
893,10,4
893,107,4
893,394,4
894,19,4
894,239,5
894,487,4
894,405,2
894,295,4
895,383,4
895,322,4
895,63,3
895,247,2
895,343,4
895,371,5
895,375,1
895,334,5
896,361,3
896,133,1
896,254,2
896,363,2
896,479,5
896,393,1
896,463,2
896,85,1
896,51,1
897,131,3
897,350,3
897,26,4
897,418,5
897,445,1
897,36,2
897,59,4
898,221,1
898,131,5
898,275,5
898,456,5
898,404,4
898,179,5
898,485,1
898,115,1
899,451,2
899,306,1
899,179,1
900,152,3
900,39,5
900,317,2
900,349,5
900,226,5
900,219,2
900,449,2
900,55,2
900,23,4
901,363,2
901,46,2
901,93,1
901,31,4
901,280,5
901,367,4
901,208,4
901,212,2
901,456,3
901,241,4
902,370,5
902,47,1
902,81,5
903,359,3
903,255,1
903,161,5
903,186,2
903,80,1
904,71,3
905,117,3
905,220,1
905,78,2
905,494,3
905,80,2
905,198,5
905,206,4
906,16,4
907,309,3
907,455,3
907,452,2
908,294,4
908,187,1
908,214,4
908,134,5
909,395,2
909,455,5
909,27,3
909,174,1
909,236,5
909,309,1
909,392,1
910,50,2
910,395,2
910,249,1
910,193,3
910,392,4
910,93,4
910,369,1
910,472,2
910,493,2
910,226,5
911,118,5
911,55,2
912,451,5
912,480,5
912,202,2
912,424,3
912,243,2
912,167,4
912,161,3
913,32,4
913,251,4
914,427,3
915,400,3
915,171,4
915,162,4
915,434,4
915,96,1
915,411,4
915,420,2
915,1,5
915,47,5
915,202,2
916,324,4
916,245,5
916,106,1
916,35,3
916,364,4
916,11,5
916,457,2
916,12,5
916,234,3
916,377,4
917,296,2
917,494,1
917,37,1
917,170,4
917,126,5
917,329,2
917,172,2
917,475,4
917,54,4
917,391,2
918,191,2
918,111,2
918,58,1
918,335,3
918,295,5
918,348,5
918,72,5
918,223,1
918,170,2
918,262,1
919,438,3
919,445,1
919,361,4
919,480,3
919,349,3
920,425,2
920,239,4
920,119,2
921,197,3
921,74,2
922,325,5
922,180,5
922,381,5
922,439,4
922,95,2
922,240,1
922,228,5
923,326,4
923,302,3
923,102,4
923,324,4
923,272,1
924,395,3
925,33,2
925,291,3
926,236,4
926,218,4
926,275,5
926,204,5
926,134,3
926,407,5
926,251,1
926,54,4
926,487,4
926,342,2
927,159,2
927,23,5
927,180,2
928,450,5
928,281,4
928,129,2
928,111,1
928,127,4
928,437,4
928,115,5
928,131,4
928,490,1
929,146,1
929,390,1
929,16,4
929,472,5
929,311,2
929,419,2
929,82,5
929,243,4
929,395,2
929,482,1
930,46,1
930,302,3
930,432,1
930,424,3
930,184,1
930,409,1
930,66,1
930,357,5
931,164,2
931,144,1
931,5,4
931,205,3
931,386,5
931,198,3
932,393,4
932,444,3
932,191,3
932,404,5
932,131,5
932,303,3
932,408,2
932,255,5
933,141,3
933,135,1
933,322,3
933,341,2
934,345,1
934,79,2
934,385,5
934,249,4
934,199,2
934,479,4
934,239,1
934,196,5
935,379,1
935,408,2
935,185,4
935,172,4
935,117,1
935,289,1
935,66,5
936,88,4
936,148,1
936,170,5
936,103,1
936,486,1
936,284,1
936,264,3
936,34,5
937,38,4
937,84,3
937,63,1
938,178,5
938,369,5
938,153,4
938,66,2
938,264,5
938,169,5
938,152,4
939,437,3
939,440,4
940,81,3
940,55,3
940,309,2
940,274,5
940,44,1
940,488,5
940,218,4
940,390,3
940,87,2
940,15,1
941,301,1
941,413,1
941,123,1
941,484,1
941,216,4
941,324,2
942,229,3
942,78,1
942,77,1
942,361,5
942,422,3
942,54,4
942,344,5
942,176,4
942,416,5
942,394,4
943,76,1
943,33,3
943,271,3
944,471,1
944,272,2
944,124,1
944,165,2
944,325,3
944,152,4
944,211,2
945,107,3
945,160,4
945,277,4
945,132,1
945,217,1
945,48,5
945,27,5
945,331,4
945,224,1
946,375,2
946,306,1
947,343,3
947,180,3
948,422,3
949,229,4
949,424,5
949,318,1
949,366,1
949,159,5
950,364,2
950,446,2
950,417,2
950,227,5
950,462,3
950,449,3
950,393,5
951,346,1
951,267,2
951,377,1
951,79,4
951,352,2
951,324,3
951,235,5
952,37,3
953,271,1
953,194,4
953,151,2
953,436,3
953,105,1
954,444,1
954,338,4
954,114,5
954,316,3
954,133,1
954,30,3
955,494,2
955,443,1
955,452,3
955,165,5
955,222,5
955,239,2
955,219,5
955,252,4
955,166,1
956,470,3
956,151,2
956,189,1
956,143,2
956,37,1
956,492,2
956,74,4
956,249,3
957,5,5
957,127,1
957,321,4
957,341,4
957,244,1
957,166,4
958,59,2
958,440,3
958,230,1
959,180,4
959,407,5
959,149,1
959,217,1
959,390,4
959,188,3
959,394,1
959,77,4
960,76,2
960,333,2
960,288,4
960,58,3
961,86,1
961,389,1
961,20,1
961,143,3
962,112,1
962,220,2
963,29,1
963,138,5
964,440,5
964,100,1
964,232,2
965,69,4
966,9,4
966,350,5
966,450,1
966,365,2
966,186,2
966,183,2
966,462,1
966,233,3
966,489,4
966,476,3
967,190,4
967,285,4
967,139,3
968,69,4
968,396,4
968,355,4
968,140,2
968,122,4
968,415,1
968,384,2
968,56,4
968,451,2
969,161,3
969,23,2
969,463,5
969,316,4
970,28,1
970,199,5
970,484,2
970,70,2
970,347,1
970,1,4
970,18,3
970,229,3
971,292,1
971,426,3
971,108,1
972,470,1
972,217,5
972,443,1
972,430,1
972,214,3
972,487,3
972,30,5
973,437,1
974,56,4
974,404,3
974,223,3
974,140,4
974,283,3
975,162,4
976,148,1
976,454,4
977,107,3
977,55,5
977,342,2
977,297,1
977,320,2
977,466,2
977,313,3
978,302,1
978,34,1
978,359,1
978,403,4
978,86,4
978,48,2
978,204,1
979,104,3
979,45,5
979,192,3
980,62,3
980,29,2
980,284,2
981,40,3
982,430,4
982,447,5
982,468,3
982,128,3
982,437,1
982,467,4
982,90,5
982,455,4
982,46,2
982,327,4
983,374,5
983,61,5
983,149,2
983,315,1
983,369,3
984,174,5
984,4,5
984,181,3
984,410,1
985,421,4
985,347,4
985,258,2
985,291,4
985,132,5
985,125,4
986,78,4
987,80,4
987,172,4
988,224,4
988,17,2
988,289,1
988,435,4
988,211,3
988,139,1
988,327,4
988,256,2
989,415,3
989,265,4
989,84,2
989,35,3
990,495,1
991,453,3
991,491,5
991,154,1
991,175,1
991,218,1
991,365,5
991,118,4
991,50,1
991,6,2
992,321,2
993,472,3
994,398,1
994,89,4
994,445,1
994,251,4
994,500,1
995,197,4
995,282,3
995,206,4
995,414,3
995,305,3
995,10,4
995,411,1
995,60,1
996,381,3
996,102,2
996,21,3
996,292,5
996,82,5
996,58,4
996,338,1
996,352,4
996,300,3
996,80,1
997,359,3
997,204,3
997,332,2
997,183,4
997,250,4
997,411,4
998,336,2
998,332,1
998,185,4
999,198,5
999,423,1
999,376,5
999,243,5
999,136,3
999,157,4
999,11,5
999,90,4
999,66,2
999,381,2
1000,277,5
1000,365,2
1000,498,2
1001,186,1
1002,455,1
1002,385,1
1002,43,2
1002,175,5
1002,341,3
1002,145,2
1002,79,2
1002,481,5
1003,223,5
1003,195,3
1003,131,3
1003,42,5
1003,150,4
1004,457,4
1004,160,4
1004,115,5
1004,274,1
1005,374,1
1006,25,3
1006,385,5
1006,388,2
1006,320,3
1006,333,4
1006,90,1
1006,411,4
1007,339,2
1007,253,2
1007,453,3
1007,206,4
1007,371,4
1008,380,3
1008,484,3
1008,294,1
1008,360,2
1008,197,1
1008,377,3
1008,296,4
1008,108,2
1008,24,2
1008,311,5
1009,416,1
1010,199,3
1010,33,3
1010,328,3
1011,100,1
1011,50,3
1011,210,1
1011,148,3
1011,419,2
1011,382,4
1011,32,3
1011,170,2
1012,122,1
1012,133,1
1013,93,2
1013,464,1
1013,288,1
1013,304,1
1013,404,2
1013,184,5
1013,428,4
1013,102,4
1013,122,5
1013,413,5
1014,340,2
1014,201,5
1014,173,5
1014,59,1
1014,195,3
1014,283,2
1014,483,4
1014,266,4
1015,147,1
1015,306,4
1015,284,4
1015,340,4
1015,355,4
1015,375,3
1016,347,2
1016,70,3
1016,56,2
1016,302,3
1016,198,3
1016,53,5
1016,290,5
1016,393,3
1017,339,2
1017,141,4
1017,349,2
1017,241,1
1017,355,2
1017,441,2
1018,281,4
1018,238,5
1018,300,5
1018,77,3
1018,158,4
1018,111,1
1018,421,4
1018,486,4
1018,255,5
1019,44,1
1019,181,2
1019,374,4
1019,49,2
1020,319,4
1020,325,1
1021,452,4
1021,449,4
1021,85,1
1022,95,3
1023,326,4
1023,139,5
1023,153,2
1024,450,4
1024,441,4
1024,73,3
1024,214,5
1024,320,3
1025,275,2
1025,74,5
1025,473,4
1025,353,2
1026,92,1
1026,51,5
1026,220,1
1026,416,5
1026,183,5
1026,68,4
1026,96,1
1026,467,2
1026,172,2
1027,96,5
1027,474,3
1027,102,2
1027,409,5
1027,143,1
1027,116,3
1027,82,3
1027,367,1
1027,467,1
1028,405,4
1028,111,3
1028,425,1
1028,144,1
1028,433,3
1029,212,5
1029,207,4
1029,339,1
1029,258,1
1029,416,1
1029,62,1
1030,367,1
1030,217,4
1030,312,3
1030,317,1
1030,221,5
1030,208,2
1030,44,5
1030,481,3
1030,354,2
1030,56,5
1031,397,5
1031,249,1
1031,466,4
1031,441,2
1031,417,5
1031,6,4
1031,26,2
1031,367,3
1031,270,5
1032,146,5
1032,4,4
1032,365,2
1032,360,4
1032,222,4
1032,208,5
1032,386,5
1033,283,5
1033,407,1
1033,108,3
1033,339,1
1033,315,4
1033,380,5
1033,400,4
1033,290,1
1033,475,2
1033,127,3
1034,250,5
1034,245,2
1034,458,2
1034,454,5
1034,267,5
1035,324,4
1035,98,5
1036,254,1
1037,270,1
1037,104,2
1037,358,1
1037,170,1
1037,371,5
1037,259,2
1038,40,2
1038,133,4
1038,35,5
1038,102,5
1038,16,1
1038,256,3
1038,2,1
1039,238,2
1039,396,5
1039,221,4
1039,91,1
1039,93,1
1039,63,1
1039,82,2
1039,190,5
1039,430,2
1040,26,3
1040,80,5
1040,164,1
1040,49,1
1040,455,3
1041,424,1
1041,259,5
1041,345,4
1041,175,4
1041,351,3
1041,36,2
1041,153,4
1041,29,4
1041,401,5
1042,154,2
1042,238,5
1042,270,2
1042,370,1
1042,118,3
1042,241,4
1043,199,3
1043,306,4
1043,46,2
1043,16,5
1043,201,1
1043,466,1
1044,302,1
1044,244,2
1044,430,1
1044,102,3
1045,263,2
1045,106,3
1045,223,4
1045,439,5
1045,182,1
1046,230,5
1046,69,5
1046,252,1
1046,108,5
1046,65,3
1047,12,2
1047,261,4
1047,346,1
1047,6,4
1047,294,1
1047,207,1
1047,5,3
1048,232,1
1048,281,1
1048,162,4
1049,197,1
1049,497,4
1050,388,2
1050,111,4
1050,237,3
1050,27,1
1050,385,1
1050,42,2
1050,167,2
1050,137,4
1051,321,2
1051,297,3
1051,121,4
1051,260,5
1051,111,5
1051,212,4
1051,272,3
1051,368,2
1052,498,2
1052,169,5
1052,468,2
1052,133,2
1052,156,2
1052,97,1
1052,211,4
1052,418,4
1052,394,3
1053,306,5
1053,204,5
1053,104,3
1053,57,1
1053,318,5
1053,430,4
1054,201,2
1054,91,4
1055,77,5
1055,480,5
1055,265,4
1056,4,4
1056,147,2
1056,46,4
1056,84,5
1056,157,2
1056,404,2
1056,96,3
1056,133,1
1056,223,1
1056,65,4
1057,416,1
1057,18,2
1058,253,4
1058,81,3
1058,424,5
1058,296,4
1058,435,4
1058,12,5
1058,92,3
1058,151,1
1059,275,2
1059,394,4
1059,496,1
1059,423,5
1059,101,4
1059,326,5
1059,33,4
1060,145,1
1060,155,5
1060,304,3
1060,66,2
1060,394,3
1060,179,5
1060,321,2
1060,252,1
1060,2,3
1061,36,2
1061,413,2
1061,352,4
1061,462,2
1062,380,1
1062,316,2
1062,442,1
1062,82,2
1062,446,3
1062,252,4
1062,161,5
1063,450,4
1063,121,1
1063,400,5
1063,173,2
1063,480,2
1064,339,2
1064,147,5
1064,198,4
1064,392,3
1064,428,4
1065,370,2
1065,243,2
1066,29,1
1066,232,2
1066,162,5
1066,386,5
1066,192,1
1066,323,2
1067,366,4
1067,363,3
1067,84,2
1067,152,3
1067,392,5
1067,97,1
1067,427,1
1067,236,5
1067,119,4
1067,72,2
1068,286,3
1068,107,2
1068,301,1
1068,202,5
1068,77,1
1068,313,1
1069,149,5
1069,254,2
1069,369,3
1069,33,1
1069,326,1
1069,313,5
1070,253,3
1070,201,2
1070,427,1
1070,125,1
1070,248,1
1070,133,1
1070,472,3
1070,184,1
1070,468,2
1070,321,2
1071,432,5
1072,397,5
1072,229,2
1072,146,4
1072,336,3
1072,322,4
1072,469,4
1072,292,3
1072,5,4
1073,79,5
1073,416,2
1073,486,2
1073,261,3
1074,451,5
1074,184,5
1074,101,1
1075,198,2
1075,266,4
1075,317,1
1075,296,5
1075,75,2
1076,93,5
1077,138,4
1077,126,4
1077,268,2
1077,168,3
1077,254,1
1077,325,4
1077,116,3
1078,274,4
1078,490,3
1079,323,2
1079,84,1
1079,135,5
1080,93,2
1080,4,1
1080,56,2
1080,462,3
1080,149,1
1080,75,3
1080,384,1
1080,202,3
1081,339,4
1081,125,3
1081,376,5
1081,487,1
1081,497,1
1081,175,4
1081,210,4
1081,412,2
1081,236,2
1081,310,2
1082,389,2
1082,154,5
1082,443,1
1082,9,5
1083,286,4
1083,369,5
1083,69,3
1084,260,2
1084,28,4
1084,182,4
1084,188,2
1084,159,1
1084,91,1
1084,181,3
1084,382,3
1085,348,1
1085,252,1
1085,460,5
1085,17,3
1085,9,1
1085,4,4
1085,53,5
1085,214,2
1085,445,2
1085,283,3
1086,383,5
1086,333,5
1086,182,3
1086,402,2
1086,397,2
1086,336,5
1086,162,3
1086,291,4
1086,355,2
1087,272,4
1088,226,3
1088,109,3
1088,188,3
1088,199,3
1088,185,3
1088,219,5
1088,214,3
1089,52,4
1089,175,4
1089,269,4
1089,422,1
1089,26,2
1089,387,5
1089,417,3
1089,483,2
1090,241,5
1091,91,4
1092,415,1
1092,147,3
1092,88,2
1092,455,1
1092,70,1
1092,348,5
1093,234,5
1093,239,4
1093,235,3
1093,492,5
1094,206,5
1094,222,4
1094,414,5
1094,341,1
1094,28,5
1094,229,2
1094,123,5
1094,227,2
1094,95,2
1094,108,1
1095,386,2
1095,272,3
1095,9,5
1095,312,1
1095,365,2
1095,183,5
1095,351,3
1095,1,4
1095,178,4
1096,210,2
1096,460,1
1096,10,4
1096,8,3
1096,52,2
1096,88,2
1096,369,1
1096,153,4
1096,141,1
1096,443,2
1097,81,4
1097,473,1
1097,212,4
1097,460,1
1097,4,2
1097,202,2
1097,103,4
1098,119,5
1098,117,2
1098,447,3
1098,377,5
1098,455,4
1098,42,1
1098,334,2
1099,390,4
1099,329,1
1099,152,2
1099,493,2
1099,436,3
1099,443,1
1099,4,3
1099,456,2
1099,348,5
1100,241,4
1100,124,5
1100,118,2
1101,205,5
1101,325,2
1101,413,5
1101,279,5
1101,242,1
1101,340,4
1101,323,5
1101,261,1
1102,249,5
1102,195,2
1103,345,1
1104,144,4
1104,358,5
1104,22,1
1105,293,1
1105,489,5
1105,213,2
1105,393,3
1105,262,2
1106,458,1
1106,333,2
1106,101,2
1106,285,5
1106,318,3
1106,485,3
1106,295,4
1107,169,5
1107,348,4
1107,419,5
1107,471,4
1107,19,1
1107,58,5
1107,327,4
1108,460,2
1108,300,3
1108,230,1
1108,428,1
1108,16,4
1108,354,5
1108,235,1
1108,275,5
1108,136,2
1108,497,5
1109,264,2
1109,327,3
1110,278,3
1111,303,2
1111,187,2
1111,184,5
1111,149,4
1111,22,3
1111,13,2
1111,42,4
1112,368,3
1112,219,5
1112,48,3
1112,307,1
1112,366,2
1112,67,4
1113,452,4
1113,125,5
1113,77,1
1113,261,1
1113,311,3
1113,18,4
1113,5,5
1114,185,3
1114,170,2
1114,126,4
1114,120,3
1114,302,3
1114,66,3
1115,340,4
1115,370,5
1116,425,5
1116,190,2
1116,326,4
1116,494,3
1116,222,2
1116,403,4
1116,105,1
1116,216,5
1117,314,4
1117,409,2
1118,48,5
1118,125,1
1118,5,5
1118,299,2
1118,26,4
1119,454,5
1119,267,3
1119,447,2
1119,200,4
1120,194,1
1120,465,4
1120,445,3
1120,449,5
1120,486,5
1120,142,3
1120,206,4
1121,186,1
1121,308,1
1121,433,2
1121,226,4
1121,165,1
1121,424,3
1121,37,3
1121,285,4
1121,497,4
1121,213,5
1122,120,2
1122,428,2
1122,306,1
1123,122,4
1123,27,5
1123,485,1
1123,200,2
1123,198,1
1123,111,2
1123,379,5
1123,332,2
1124,307,2
1124,105,1
1124,47,4
1125,163,5
1125,123,4
1125,39,4
1125,320,1
1125,142,3
1125,173,3
1125,451,5
1125,148,2
1125,51,1
1126,347,1
1126,293,4
1126,70,5
1126,55,1
1126,434,2
1126,288,3
1126,181,1
1126,431,1
1126,391,2
1126,99,1
1127,307,5
1127,166,4
1127,385,3
1127,491,3
1127,220,1
1127,498,2
1127,4,5
1127,181,3
1127,58,1
1128,406,5
1128,285,2
1128,187,2
1128,184,2
1129,405,4
1129,307,2
1129,285,2
1129,186,2
1129,453,1
1129,40,1
1129,266,1
1129,398,5
1129,17,1
1129,494,3
1130,362,2
1130,188,2
1130,54,3
1130,352,4
1130,336,4
1130,353,3
1130,164,3
1130,214,1
1130,137,5
1131,466,4
1131,440,3
1131,150,3
1131,249,2
1131,409,4
1131,224,3
1131,207,1
1131,128,3
1132,156,4
1133,128,2
1133,232,2
1133,166,4
1133,56,1
1133,490,2
1133,257,3
1133,104,2
1133,384,4
1133,198,1
1134,403,3
1134,233,3
1134,250,1
1134,43,5
1134,170,1
1134,3,4
1134,341,1
1135,296,4
1136,432,5
1136,462,1
1136,166,4
1136,108,3
1137,493,3
1138,126,2
1138,223,1
1138,374,2
1138,271,4
1139,221,5
1140,46,2
1140,475,4
1140,13,2
1140,180,2
1140,198,5
1140,288,3
1140,317,1
1140,185,5
1140,27,5
1141,373,2
1141,115,5
1141,189,1
1141,266,4
1141,348,1
1141,187,2
1141,75,1
1142,124,2
1142,401,1
1142,470,3
1142,445,1
1143,53,1
1143,406,5
1143,382,1
1144,98,1
1144,393,2
1144,90,4
1144,85,4
1144,437,5
1144,215,2
1144,171,1
1145,1,3
1145,276,4
1145,466,5
1145,484,2
1145,391,3
1146,495,4
1146,320,4
1146,174,2
1146,335,2
1146,418,2
1146,52,3
1146,316,2
1147,393,5
1148,2,3
1148,276,5
1148,469,2
1148,67,4
1148,459,2
1148,176,5
1148,43,4
1148,293,2
1148,295,3
1148,463,3
1149,391,1
1149,87,4
1149,450,2
1149,146,3
1149,190,5
1149,209,2
1149,478,5
1149,166,3
1149,419,4
1150,263,2
1150,248,2
1150,49,1
1150,78,1
1151,149,5
1151,453,3
1151,497,4
1151,329,4
1152,332,4
1152,364,1
1152,211,4
1152,188,4
1152,64,2
1152,226,4
1152,183,1
1153,236,2
1153,147,2
1153,475,5
1153,393,4
1153,342,4
1153,186,5
1153,319,4
1154,178,2
1154,264,3
1154,98,1
1154,262,5
1154,341,1
1154,256,2
1154,102,3
1154,268,3
1154,68,4
1155,26,5
1155,407,4
1155,371,5
1155,392,5
1155,105,2
1156,96,2
1156,193,4
1156,165,2
1156,225,1
1156,63,3
1156,439,3
1157,172,2
1157,334,4
1157,400,5
1157,461,1
1157,228,2
1157,366,5
1158,82,5
1159,464,2
1159,470,2
1159,277,2
1159,155,3
1159,289,1
1159,53,1
1160,393,3
1160,189,3
1160,204,4
1160,152,1
1160,111,3
1160,170,1
1160,59,2
1161,155,3
1161,222,1
1161,330,3
1161,114,1
1161,485,1
1161,491,2
1161,190,4
1161,317,2
1161,163,2
1162,106,3
1162,54,4
1162,304,1
1163,11,4
1163,352,4
1163,10,5
1163,444,4
1163,243,5
1163,261,4
1163,493,1
1163,267,5
1163,249,2
1164,453,5
1164,429,1
1164,235,1
1164,480,1
1164,381,2
1164,252,1
1164,220,3
1165,268,1
1165,488,1
1166,349,5
1166,16,2
1167,376,2
1167,36,3
1167,312,1
1167,95,3
1168,205,5
1168,25,1
1168,384,2
1168,481,5
1168,231,2
1168,452,3
1168,217,4
1168,266,2
1169,79,2
1169,342,2
1169,151,5
1170,83,5
1170,427,2
1170,15,3
1170,468,3
1170,430,4
1170,320,2
1170,232,4
1171,366,1
1171,259,1
1171,350,3
1172,335,5
1172,42,4
1173,225,2
1174,174,4
1174,240,5
1174,217,2
1174,31,1
1174,497,3
1174,335,2
1174,411,1
1174,413,2
1174,204,5
1175,46,4
1175,203,3
1175,61,2
1175,315,1
1175,428,2
1175,14,5
1175,145,5
1175,238,5
1175,174,2
1176,453,3
1176,279,4
1176,46,2
1176,408,5
1176,236,5
1176,385,2
1176,23,5
1176,312,4
1176,212,4
1177,235,4
1178,195,3
1178,391,3
1178,103,3
1179,451,3
1179,25,2
1179,97,1
1179,196,4
1179,388,1
1179,30,2
1179,135,5
1179,227,2
1179,175,3
1179,368,3
1180,137,5
1180,147,1
1180,2,1
1180,289,3
1180,61,2
1180,232,1
1180,205,3
1180,302,4
1180,455,2
1180,348,4
1181,420,5
1181,9,1
1181,206,3
1181,321,2
1181,430,1
1181,106,2
1181,209,1
1181,297,4
1182,305,1
1183,482,1
1183,303,2
1183,106,4
1183,256,5
1183,350,1
1183,104,3
1183,241,3
1184,138,1
1184,54,1
1184,483,4
1185,153,1
1186,362,5
1186,409,5
1186,286,3
1186,45,2
1187,323,3
1187,148,1
1187,27,2
1188,274,4
1188,37,2
1188,143,3
1189,247,4
1189,193,4
1189,165,4
1189,200,2
1189,426,1
1190,405,3
1190,115,2
1190,229,2
1190,198,5
1190,164,5
1190,93,2
1190,398,1
1190,372,2
1190,299,4
1191,1,4
1191,160,5
1191,263,3
1191,251,4
1192,480,5
1192,445,3
1192,79,5
1192,326,2
1192,474,4
1192,78,5
1193,185,2
1193,253,2
1193,108,5
1193,422,5
1193,138,1
1193,168,3
1193,229,2
1193,331,3
1194,6,2
1194,314,4
1194,225,5
1195,67,2
1195,98,1
1195,109,5
1196,269,4
1197,291,5
1198,334,5
1198,406,3
1198,32,4
1198,169,5
1198,21,1
1199,488,2
1199,77,4
1199,467,3
1199,334,3
1199,347,2
1199,69,2
1199,369,5
1200,347,1
1200,231,5
1200,138,4
1200,253,2
1200,284,5
1200,336,5
1200,371,3
1200,356,4
1200,194,2
1201,324,3
1201,340,4
1201,493,1
1201,249,5
1201,313,2
1201,150,5
1202,455,1
1202,358,4
1202,145,5
1202,209,5
1202,431,4
1202,171,4
1202,106,5
1202,155,2
1202,253,3
1202,497,4
1203,141,3
1203,322,4
1203,50,5
1203,276,4
1203,2,1
1203,79,1
1204,377,5
1204,194,3
1204,404,2
1204,224,2
1204,253,2
1204,290,5
1204,461,1
1204,85,2
1204,366,3
1205,66,5
1205,377,2
1205,409,1
1205,16,3
1205,192,4
1205,200,4
1206,461,2
1206,443,5
1206,65,3
1206,491,5
1207,239,2
1207,492,1
1207,435,1
1207,162,4
1207,252,2
1208,197,2
1208,260,3
1208,178,1
1209,126,4
1209,275,5
1209,434,4
1209,464,1
1209,472,1
1209,291,3
1209,477,3
1210,100,4
1210,396,4
1210,198,4
1210,233,1
1210,229,4
1210,307,4
1210,81,3
1211,221,1
1211,139,2
1211,188,1
1211,408,2
1211,460,3
1211,286,3
1211,329,5
1211,451,2
1211,195,3
1212,494,5
1212,304,5
1212,455,2
1212,210,4
1212,389,5
1212,27,1
1212,230,3
1213,236,2
1213,65,4
1213,234,5
1213,78,1
1213,428,3
1213,260,2
1213,407,3
1213,25,1
1213,195,5
1214,442,4
1214,131,4
1214,265,5
1214,111,3
1214,81,3
1214,261,4
1214,367,2
1214,413,1
1214,411,1
1214,4,5
1215,110,1
1215,82,5
1215,81,3
1216,424,3
1216,99,2
1216,35,5
1216,22,3
1216,375,3
1217,81,2
1217,196,5
1217,328,2
1217,372,5
1217,44,1
1218,423,2
1218,104,1
1218,81,4
1218,232,4
1218,312,1
1219,360,3
1219,467,1
1219,107,3
1219,171,2
1219,430,5
1219,375,5
1219,18,3
1219,308,3
1219,456,2
1219,170,1
1220,71,5
1220,319,4
1221,241,2
1222,415,1
1222,178,2
1222,26,2
1222,244,1
1223,252,2
1223,203,5
1223,336,3
1224,151,4
1224,210,1
1224,8,3
1224,298,1
1224,177,1
1224,436,2
1224,35,4
1224,332,2
1225,484,1
1225,465,3
1225,38,4
1226,373,1
1226,429,1
1226,497,2
1226,242,4
1226,92,3
1227,353,2
1227,454,1
1227,320,1
1227,129,2
1227,464,4
1227,183,4
1228,168,4
1228,331,5
1228,27,5
1228,166,1
1228,47,2
1228,395,4
1228,308,1
1228,133,5
1228,265,5
1229,298,3
1229,288,5
1230,159,1
1230,294,5
1230,242,3
1230,63,3
1230,268,4
1230,247,1
1231,312,3
1231,162,2
1231,342,5
1231,8,2
1231,96,4
1231,416,3
1231,23,5
1232,307,3
1232,62,2
1232,11,5
1232,446,1
1232,480,2
1232,492,4
1232,80,3
1232,357,5
1232,272,3
1232,400,2
1233,381,5
1233,404,3
1233,279,2
1234,213,1
1234,291,5
1234,463,4
1234,354,4
1234,150,5
1234,133,5
1234,321,3
1235,34,2
1235,143,4
1235,360,2
1235,382,2
1235,71,2
1235,476,5
1235,316,1
1235,88,4
1235,269,4
1235,202,2
1236,344,4
1236,252,2
1236,388,5
1236,46,3
1236,266,3
1236,78,4
1237,471,1
1237,273,3
1237,455,3
1237,177,1
1237,434,2
1237,161,3
1237,482,5
1238,292,3
1239,485,5
1239,455,5
1239,164,4
1239,210,1
1239,254,3
1239,427,4
1239,381,2
1239,369,4
1240,47,5
1240,190,5
1240,157,4
1240,252,5
1240,281,4
1240,266,4
1240,260,3
1240,141,5
1240,479,1
1241,481,2
1242,467,2
1242,238,3
1242,32,1
1242,222,3
1242,191,5
1242,199,4
1242,164,3
1242,322,5
1242,108,1
1243,294,2
1243,373,2
1243,481,5
1243,235,1
1243,391,1
1243,280,4
1243,107,5
1243,139,5
1243,418,3
1243,167,2
1244,180,5
1244,83,5
1244,176,2
1244,300,2
1244,132,2
1244,403,3
